Ticker,Date,Open,High,Low,Close,Volume
AAPL,2021-08-19 00:00:00-04:00,141.71054055666755,144.61256415166383,141.19267243186096,143.34231567382812,86960300
AAPL,2021-08-20 00:00:00-04:00,144.06535347049768,145.10108950161558,143.42045616108942,144.79818725585938,60549600
AAPL,2021-08-23 00:00:00-04:00,144.91545125791524,146.7524262457425,144.50506608373868,146.28341674804688,60131800
AAPL,2021-08-24 00:00:00-04:00,146.0293121440176,147.40704295099573,145.7361757091974,146.19541931152344,48606400
AAPL,2021-08-25 00:00:00-04:00,146.3811188443998,146.8794554129226,144.41712946066949,144.9643096923828,58991300
AAPL,2021-08-26 00:00:00-04:00,144.95454377317253,145.70690913613237,144.13375851701343,144.16307067871094,48597200
AAPL,2021-08-27 00:00:00-04:00,144.10446179134948,145.34539810446006,143.46934500714787,145.19883728027344,55802400
AAPL,2021-08-30 00:00:00-04:00,145.58964568755835,149.97688265994054,145.2085727146907,149.61534118652344,90956700
AAPL,2021-08-31 00:00:00-04:00,149.1658935130071,149.30268857096087,147.82724018566304,148.35488891601562,86453100
AAPL,2021-09-01 00:00:00-04:00,149.3319546921016,151.4327384864577,148.8531646821077,149.01927185058594,80313700
AAPL,2021-09-02 00:00:00-04:00,150.3482055601146,151.17875665151738,148.9118498525865,150.13323974609375,71115500
AAPL,2021-09-03 00:00:00-04:00,150.24069238740682,151.09078972052774,149.5860293255129,150.76834106445312,57808700
AAPL,2021-09-07 00:00:00-04:00,151.42301943650597,153.660598936694,150.85629279363835,153.10365295410156,82278300
AAPL,2021-09-08 00:00:00-04:00,153.38697789342345,153.4456022050819,150.45564303417842,151.55978393554688,74420200
AAPL,2021-09-09 00:00:00-04:00,151.93112186962642,152.53692642541913,150.42636132134103,150.5436248779297,57305700
AAPL,2021-09-10 00:00:00-04:00,151.45234744847278,151.92135699493102,145.2965393767227,145.56036376953125,140893200
AAPL,2021-09-13 00:00:00-04:00,147.18235774668085,147.9542695218118,145.34538275990522,146.1270751953125,102404300
AAPL,2021-09-14 00:00:00-04:00,146.90879842408918,147.61232027246575,143.54753068396698,144.72982788085938,109296300
AAPL,2021-09-15 00:00:00-04:00,145.1596986106003,146.01956159972383,143.01982179601146,145.6189422607422,83281300
AAPL,2021-09-16 00:00:00-04:00,145.0424802595639,145.56034832894838,143.85040265204483,145.38446044921875,68034100
AAPL,2021-09-17 00:00:00-04:00,145.4137565229727,145.4137565229727,142.423782481279,142.7169189453125,129868800
AAPL,2021-09-20 00:00:00-04:00,140.50866688674913,141.52485650500037,138.0365754530921,139.66835021972656,123478900
AAPL,2021-09-21 00:00:00-04:00,140.6356964105484,141.29037444715544,139.51202378684255,140.1471405029297,75834000
AAPL,2021-09-22 00:00:00-04:00,141.14376881169068,143.0784456211062,140.41093510559722,142.51173400878906,76404300
AAPL,2021-09-23 00:00:00-04:00,143.29342671393508,143.71359250338787,142.30654925147212,143.4693145751953,64838200
AAPL,2021-09-24 00:00:00-04:00,142.3261258424034,144.0946960320379,142.22840868658764,143.55728149414062,53477900
AAPL,2021-09-27 00:00:00-04:00,142.14045701354505,142.6192471706429,140.52822848156046,142.04273986816406,74150700
AAPL,2021-09-28 00:00:00-04:00,139.97125238193445,141.43691994614318,138.44696050068399,138.66192626953125,108972300
AAPL,2021-09-29 00:00:00-04:00,139.2091369382953,141.14381437221513,138.7792053064143,139.56089782714844,74602000
AAPL,2021-09-30 00:00:00-04:00,140.37188712321222,141.07540882378817,138.04635622911155,138.26132202148438,89056700
AAPL,2021-10-01 00:00:00-04:00,138.65217582382982,139.64883415934378,135.92604012055145,139.385009765625,94639600
AAPL,2021-10-04 00:00:00-04:00,138.51535016597074,138.95506236159227,135.1052398519007,135.955322265625,98322000
AAPL,2021-10-05 00:00:00-04:00,136.29733265175278,138.98439014714222,136.1703033445533,137.8802490234375,80861100
AAPL,2021-10-06 00:00:00-04:00,136.27775625309343,138.8964081885175,135.20292752763442,138.74984741210938,83221100
AAPL,2021-10-07 00:00:00-04:00,139.78558344753552,140.91903648455812,139.453369081024,140.01031494140625,61732700
AAPL,2021-10-08 00:00:00-04:00,140.73339820397527,140.87995899645605,139.2970427994977,139.62925720214844,58773200
AAPL,2021-10-11 00:00:00-04:00,139.0137022391212,141.49555969160025,138.56422424355534,139.5413360595703,64452200
AAPL,2021-10-12 00:00:00-04:00,139.95170571768443,139.97125212650982,137.81182869231796,138.2710723876953,73035900
AAPL,2021-10-13 00:00:00-04:00,138.00724781162134,138.16357433643927,136.01393179740973,137.68479919433594,78762700
AAPL,2021-10-14 00:00:00-04:00,138.85736070158842,140.58685278975153,138.27108764845218,140.46958923339844,69907100
AAPL,2021-10-15 00:00:00-04:00,140.47935479013262,141.58348088448486,140.22529620330172,141.5248565673828,67940300
AAPL,2021-10-18 00:00:00-04:00,140.1666423418905,143.4790497458413,139.88328656577576,143.19569396972656,85589200
AAPL,2021-10-19 00:00:00-04:00,143.64520263819782,145.75576773810008,143.19573955238386,145.3551483154297,76378900
AAPL,2021-10-20 00:00:00-04:00,145.29653919398467,146.32250968957678,144.72981249251907,145.84371948242188,58418800
AAPL,2021-10-21 00:00:00-04:00,145.40400691653662,146.21501151275598,144.48551942420278,146.0586700439453,61421000
AAPL,2021-10-22 00:00:00-04:00,146.26387023963363,146.74264548774926,145.23789985010384,145.28675842285156,58883400
AAPL,2021-10-25 00:00:00-04:00,145.27696242983234,145.95117189778182,144.24122639888336,145.23788452148438,50720600
AAPL,2021-10-26 00:00:00-04:00,145.91214002036054,147.38757380600188,145.59945701676844,145.90237426757812,60893400
AAPL,2021-10-27 00:00:00-04:00,145.94140632392705,146.30293288736218,145.09132390307514,145.44308471679688,56094900
AAPL,2021-10-28 00:00:00-04:00,146.39086968766787,149.6641846605071,146.2931525621037,149.0779266357422,100077900
AAPL,2021-10-29 00:00:00-04:00,143.85040287273776,146.5081482073945,143.0589446865979,146.37135314941406,124953200
AAPL,2021-11-01 00:00:00-04:00,145.57984926191588,146.27359008476768,144.41708417933333,145.550537109375,74588300
AAPL,2021-11-02 00:00:00-04:00,145.25744630214584,148.10084526807523,145.24766564186768,146.58631896972656,69122000
AAPL,2021-11-03 00:00:00-04:00,146.9478455977698,148.49168405814817,146.3908996149076,148.02267456054688,54511500
AAPL,2021-11-04 00:00:00-04:00,148.11056510993245,148.9411009512701,147.1920779010685,147.5047607421875,60394600
AAPL,2021-11-05 00:00:00-04:00,148.63012712450208,148.93347149692437,146.83940090236302,148.03321838378906,65463900
AAPL,2021-11-08 00:00:00-05:00,148.16041026715402,148.31697989696048,146.93723803048172,147.2112274169922,55020900
AAPL,2021-11-09 00:00:00-05:00,146.97636409239348,148.17996131979666,146.8393694074151,147.57327270507812,56787900
AAPL,2021-11-10 00:00:00-05:00,146.8002045627489,146.90784428839714,144.67677991250417,144.74526977539062,65187100
AAPL,2021-11-11 00:00:00-05:00,145.76302891424749,146.22292804332957,144.51048652142552,144.6964111328125,41000000
AAPL,2021-11-12 00:00:00-05:00,145.24437287945577,147.17209373098063,144.3147648635999,146.77090454101562,63804000
AAPL,2021-11-15 00:00:00-05:00,147.14273967083543,148.620341460146,146.22291165316477,146.7806854248047,59222800
AAPL,2021-11-16 00:00:00-05:00,146.72193826652372,148.23867461686362,146.1348097014568,147.75918579101562,59256200
AAPL,2021-11-17 00:00:00-05:00,147.7592057993934,151.6733569463972,147.7494257967945,150.19577026367188,88807000
AAPL,2021-11-18 00:00:00-05:00,150.41104477831504,155.26458367795593,149.76520627698585,154.48175048828125,137827700
AAPL,2021-11-19 00:00:00-05:00,154.26649442831288,157.56417731455713,153.17053675502055,157.10426330566406,117305600
AAPL,2021-11-22 00:00:00-05:00,158.210017461011,162.14374442137012,157.54461878472307,157.56419372558594,117467900
AAPL,2021-11-23 00:00:00-05:00,157.66200120676388,158.3274146566765,155.64621578340464,157.94578552246094,96041900
AAPL,2021-11-24 00:00:00-05:00,157.29995411244806,158.66012108108276,156.2137765381209,158.46441650390625,69463600
AAPL,2021-11-26 00:00:00-05:00,156.1452930856568,157.00639624695634,153.00417999336176,153.44451904296875,76959800
AAPL,2021-11-29 00:00:00-05:00,155.9495652762871,157.73051124922804,155.38201155737082,156.8009033203125,88748200
AAPL,2021-11-30 00:00:00-05:00,156.556241122539,161.9675530331192,156.4877363212738,161.7522735595703,174048100
AAPL,2021-12-01 00:00:00-05:00,163.88548659020162,166.64497001692308,160.99880341826756,161.23365783691406,152052500
AAPL,2021-12-02 00:00:00-05:00,155.33309702351337,160.6759050938818,154.4132690949476,160.24534606933594,136739200
AAPL,2021-12-03 00:00:00-05:00,160.49973577164317,161.41956347278008,156.29202125117558,158.36651611328125,118023100
AAPL,2021-12-06 00:00:00-05:00,160.76395823883925,164.27692006238982,160.75417823673777,161.77186584472656,107497000
AAPL,2021-12-07 00:00:00-05:00,165.45116789916563,167.89751232351225,164.72704457429052,167.50608825683594,120405400
AAPL,2021-12-08 00:00:00-05:00,168.43571937748263,172.18352101189242,167.03640253357247,171.32240295410156,116998900
AAPL,2021-12-09 00:00:00-05:00,171.15604705270513,172.95655298827864,170.18728927314578,170.8135528564453,108923700
AAPL,2021-12-10 00:00:00-05:00,171.4496116481563,175.77474686026093,170.9407678198788,175.59860229492188,115402700
AAPL,2021-12-13 00:00:00-05:00,177.23275419312068,178.22108688608395,171.76273170193855,171.96823120117188,153237000
AAPL,2021-12-14 00:00:00-05:00,171.48875398461132,173.92531854630914,168.51400556372403,170.5885009765625,139380400
AAPL,2021-12-15 00:00:00-05:00,171.35175229088827,175.6475325738547,168.611843504033,175.4518280029297,131063300
AAPL,2021-12-16 00:00:00-05:00,175.4322831196354,177.25236431050817,167.08535557027756,168.5629425048828,150185800
AAPL,2021-12-17 00:00:00-05:00,166.2829122189755,169.74694420568176,166.0480727156741,167.46694946289062,195432700
AAPL,2021-12-20 00:00:00-05:00,164.66835958996737,166.91899978685493,163.86596626176092,166.1068115234375,107499100
AAPL,2021-12-21 00:00:00-05:00,167.8779657038139,169.48276731961977,165.49033075391415,169.27728271484375,91185900
AAPL,2021-12-22 00:00:00-05:00,169.32617236411534,172.08565609490324,168.45527432954148,171.87037658691406,92135300
AAPL,2021-12-23 00:00:00-05:00,172.07587897729215,173.05441678226669,171.50832525865067,172.49664306640625,68356600
AAPL,2021-12-27 00:00:00-05:00,173.28927903509933,176.54781214494253,173.26971902697096,176.45974731445312,74919600
AAPL,2021-12-28 00:00:00-05:00,176.29338521436063,177.43827272382592,174.69836371754772,175.44204711914062,79144300
AAPL,2021-12-29 00:00:00-05:00,175.48119097181373,176.75329313798875,174.3167285642682,175.53012084960938,62348900
AAPL,2021-12-30 00:00:00-05:00,175.6181743920382,176.69457190920295,174.26778749437727,174.37542724609375,59773000
AAPL,2021-12-31 00:00:00-05:00,174.2678163999058,175.38334904304386,173.45562812611084,173.7589874267578,64062300
AAPL,2022-01-03 00:00:00-05:00,174.0133573614573,178.95497562988,173.89593761791699,178.1036376953125,104487900
AAPL,2022-01-04 00:00:00-05:00,178.71037008888723,179.01371442958575,175.27569272230144,175.84324645996094,99310400
AAPL,2022-01-05 00:00:00-05:00,175.75516158524204,176.3031403228598,170.8918278919333,171.1658172607422,94537600
AAPL,2022-01-06 00:00:00-05:00,168.99347567343597,171.53767993498516,167.95622799076347,168.30850219726562,96904000
AAPL,2022-01-07 00:00:00-05:00,169.1793866130696,170.40255876885018,167.3593058480161,168.47483825683594,86709100
AAPL,2022-01-10 00:00:00-05:00,165.4511773077938,168.79777487885306,164.56070430318124,168.4944305419922,106765600
AAPL,2022-01-11 00:00:00-05:00,168.62164395189677,171.4202477771128,167.15383722500894,171.32240295410156,76138300
AAPL,2022-01-12 00:00:00-05:00,172.34012074514737,173.37736871415882,171.06803319450682,171.76278686523438,74805200
AAPL,2022-01-13 00:00:00-05:00,172.00737775161056,172.82934594142114,168.10300645305696,168.4944305419922,84505800
AAPL,2022-01-14 00:00:00-05:00,167.66267899736397,170.05031384521072,167.41804452412237,169.35556030273438,80440800
AAPL,2022-01-18 00:00:00-05:00,167.82900716362772,168.83689986985863,165.77408681023036,166.1557159423828,90956700
AAPL,2022-01-19 00:00:00-05:00,166.35141442818917,167.40823697043027,162.3785536255594,162.66232299804688,94815000
AAPL,2022-01-20 00:00:00-05:00,163.3962376065405,166.03828667936338,160.65632878123083,160.979248046875,91420500
AAPL,2022-01-21 00:00:00-05:00,160.89120276470334,162.76021377251277,158.81670715554318,158.92434692382812,122848900
AAPL,2022-01-24 00:00:00-05:00,156.58560899416545,158.8166737850042,151.37978119467465,158.15126037597656,162294600
AAPL,2022-01-25 00:00:00-05:00,155.56796617871674,159.26683860327665,153.650040071103,156.35079956054688,115798400
AAPL,2022-01-26 00:00:00-05:00,159.99092174206848,160.86181974023197,154.43283450239605,156.2626953125,108275300
AAPL,2022-01-27 00:00:00-05:00,158.96346843901696,160.32363543352318,154.88296745549835,155.80279541015625,121954600
AAPL,2022-01-28 00:00:00-05:00,162.15349217595866,166.69390660020625,159.30594382680772,166.67433166503906,179935700
AAPL,2022-01-31 00:00:00-05:00,166.5079843021577,171.2441033483954,165.87192581665457,171.02882385253906,115541600
AAPL,2022-02-01 00:00:00-05:00,170.27534392743365,171.0875320298687,168.61183278338754,170.8624725341797,86213900
AAPL,2022-02-02 00:00:00-05:00,170.99949834473722,172.10525095182186,169.6099763158955,172.06610107421875,84914300
AAPL,2022-02-03 00:00:00-05:00,170.7352545735362,172.45749049022623,168.42590499267487,169.1891632080078,89418100
AAPL,2022-02-04 00:00:00-05:00,168.20936061040763,170.58045176088635,167.22957631528553,168.90501403808594,82465400
AAPL,2022-02-07 00:00:00-05:00,169.36555780513737,170.43351937589156,167.49416572772904,168.1898193359375,77251200
AAPL,2022-02-08 00:00:00-05:00,168.25840756625686,171.80523803495097,167.96446919200875,171.29574584960938,74829200
AAPL,2022-02-09 00:00:00-05:00,172.4910539110368,173.07891560572492,171.36429283315064,172.71640014648438,71285000
AAPL,2022-02-10 00:00:00-05:00,170.6196718007765,171.93257943938036,168.08203354026793,168.6405029296875,90865900
AAPL,2022-02-11 00:00:00-05:00,168.84625725787345,169.58109560057568,164.64297356543503,165.23085021972656,98670700
AAPL,2022-02-14 00:00:00-05:00,163.98650420148718,166.15183422384362,163.19288125878157,165.4659881591797,86185500
AAPL,2022-02-15 00:00:00-05:00,167.51375134007887,169.45372039657573,166.80830532856646,169.2969512939453,62527400
AAPL,2022-02-16 00:00:00-05:00,168.37599760906474,169.8358671652493,166.61238225395954,169.0618438720703,61177400
AAPL,2022-02-17 00:00:00-05:00,167.57251856143097,168.43473358576446,165.06427298190405,165.4659881591797,69589300
AAPL,2022-02-18 00:00:00-05:00,166.38706113818523,167.0924924366006,162.8304375466239,163.91799926757812,82772700
